Dato;Åbn Pris;Høj;Lav;Seneste;Volume;
20-11-2012 00:00:00;497,0788;499,8048;495,9167;499,6323;0
19-11-2012 00:00:00;495,6876;497,8226;495,4148;497,1902;0
16-11-2012 00:00:00;494,5432;496,6813;492,6774;493,3945;0
15-11-2012 00:00:00;498,3791;498,3832;494,1584;494,9632;0
14-11-2012 00:00:00;502,2340;503,0797;500,3089;500,3089;0
13-11-2012 00:00:00;504,2575;504,2575;501,0038;502,6554;0
12-11-2012 00:00:00;505,8243;508,4816;505,4356;505,5220;0
09-11-2012 00:00:00;505,6283;508,8786;502,5481;505,4952;0
08-11-2012 00:00:00;501,6376;502,5164;498,0757;498,5115;0
07-11-2012 00:00:00;500,4627;506,6779;499,7880;501,3637;0
06-11-2012 00:00:00;505,7563;508,2822;499,8320;500,0465;0
05-11-2012 00:00:00;505,4429;505,9797;503,0981;504,5826;0
02-11-2012 00:00:00;503,7874;508,5037;503,4224;506,6497;0
01-11-2012 00:00:00;499,3851;503,4064;499,1443;502,9618;0
31-10-2012 00:00:00;502,4226;504,0651;497,9984;498,4314;0
30-10-2012 00:00:00;506,8614;508,3413;503,1051;503,1427;0
29-10-2012 00:00:00;506,8429;509,9935;506,1321;509,9000;0
26-10-2012 00:00:00;506,4733;510,0881;505,8095;508,2860;0
25-10-2012 00:00:00;508,2770;512,9010;508,1747;511,2169;0
24-10-2012 00:00:00;508,5334;509,0814;505,3580;507,1031;0
23-10-2012 00:00:00;515,2886;515,4630;506,7891;507,8832;0
22-10-2012 00:00:00;516,8451;517,6098;513,9234;514,8630;0
19-10-2012 00:00:00;518,4505;518,6519;515,1491;516,8680;0
18-10-2012 00:00:00;516,7480;517,9948;515,1171;517,9017;0
17-10-2012 00:00:00;519,2111;519,3671;515,3493;516,1421;0
16-10-2012 00:00:00;514,3500;518,2098;513,9893;518,2098;0
15-10-2012 00:00:00;509,9638;512,5681;509,6261;511,9985;0
12-10-2012 00:00:00;513,7592;514,6867;509,0722;509,6695;0
11-10-2012 00:00:00;513,3202;514,8116;512,1488;514,5103;0
10-10-2012 00:00:00;517,0810;517,2482;512,8640;513,8099;0
