STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
061800,99999, 19970524,   48.9,24,   37.3,24, 1027.7,24, 1027.1,24,  13.4,24,   4.9,24,   8.0, 999.9,   58.3 ,  36.7 , 0.00D,999.9, 000000,
061800,99999, 19970525,   49.0,24,   38.8,24, 1028.5,24, 1027.9,24,  10.3,24,   8.1,24,  12.0, 999.9,   55.9 ,  39.4 , 0.00D,999.9, 000000,
061800,99999, 19970526,   47.5,24,   43.1,24, 1019.9,24, 1019.3,24,  10.0,24,   9.4,24,  13.0, 999.9,   54.0 ,  42.4 , 0.00H,999.9, 010000,
061800,99999, 19970527,   48.7,24,   44.0,24, 1014.9,24, 1014.3,24,   8.8,24,   7.8,24,  12.0,  13.0,   56.1 ,  44.6*, 0.06F,999.9, 010000,
061800,99999, 19970528,   52.8,24,   41.2,24, 1023.0,24, 1022.4,24,  12.8,24,   8.9,24,  12.0, 999.9,   62.1 ,  43.5 , 0.00D,999.9, 000000,
061800,99999, 19970529,   49.2,24,   43.2,24, 1020.6,24, 1020.0,24,  11.4,24,  14.6,24,  26.0,  35.0,   56.5 ,  44.6*, 0.02E,999.9, 010000,
061800,99999, 19970530,   52.2,24,   36.5,24, 1028.8,24, 1028.2,24,  15.9,24,  12.4,24,  16.9, 999.9,   59.4 ,  44.6*, 0.00D,999.9, 000000,
061800,99999, 19970531,   50.7,24,   40.0,24, 1031.1,24, 1030.5,24,  12.8,24,   6.7,24,  14.0, 999.9,   61.2 ,  42.8*, 0.00D,999.9, 000000,
061800,99999, 19970601,   57.1,24,   42.0,24, 1027.8,24, 1027.2,24,  13.4,24,   8.4,24,  13.0, 999.9,   69.1 ,  43.2 , 0.00D,999.9, 000000,
061800,99999, 19970602,   58.8,24,   42.4,24, 1021.4,24, 1020.8,24,  13.2,24,   6.4,24,   8.0, 999.9,   69.8 ,  45.7 , 0.00D,999.9, 000000,
061800,99999, 19970603,   61.1,24,   48.8,24, 1015.0,24, 1014.4,24,  10.8,24,   6.8,24,  14.0, 999.9,   71.6*,  49.1 , 0.00D,999.9, 000000,
061800,99999, 19970604,   57.7,24,   52.4,24, 1015.1,24, 1014.5,24,   7.6,24,   6.0,24,   9.9, 999.9,   67.8 ,  49.3 , 0.00D,999.9, 000000,
061800,99999, 19970605,   60.4,24,   51.3,24, 1017.0,24, 1016.4,24,   6.9,24,   7.2,24,  13.0, 999.9,   68.0 ,  46.9 , 0.00D,999.9, 100000,
061800,99999, 19970606,   62.2,24,   48.9,24, 1018.9,24, 1018.3,24,  11.6,24,   8.0,24,  14.0, 999.9,   72.1 ,  51.4 , 0.00D,999.9, 000000,
061800,99999, 19970607,   63.2,24,   50.0,24, 1020.6,24, 1020.0,24,  11.3,24,   9.6,24,  14.0, 999.9,   72.5 ,  49.6 , 0.00D,999.9, 000000,
061800,99999, 19970608,   63.4,24,   51.6,24, 1019.9,24, 1019.3,24,  13.2,24,  10.3,24,  14.0, 999.9,   71.6 ,  55.0 , 0.00D,999.9, 000000,
061800,99999, 19970609,   59.3,24,   56.2,24, 1019.8,24, 1019.2,24,   8.9,24,   7.4,24,  11.1, 999.9,   66.9 ,  56.1*, 0.02D,999.9, 010000,
061800,99999, 19970610,   60.8,24,   49.4,24, 1021.8,24, 1021.2,24,   8.9,24,   6.9,24,  13.0, 999.9,   68.7 ,  53.6*, 0.00D,999.9, 000000,
061800,99999, 19970611,   62.9,24,   52.7,24, 1017.5,24, 1016.9,24,  11.1,24,   4.9,24,   8.0, 999.9,   75.2*,  48.6 , 0.00D,999.9, 000000,
061800,99999, 19970612,   64.2,24,   53.5,24, 1011.9,24, 1011.3,24,  11.1,24,   8.5,24,  15.0, 999.9,   73.6 ,  55.2 , 0.00D,999.9, 000000,
061800,99999, 19970613,   61.7,24,   57.0,24, 1006.8,24, 1006.2,24,   7.7,24,   5.8,24,   8.9, 999.9,   69.8 ,  54.9 , 0.00D,999.9, 010000,
061800,99999, 19970614,   60.3,23,   58.0,23, 1003.8,23, 1003.2,23,   3.5,23,   6.1,23,   9.9, 999.9,   70.7 ,  54.9 , 0.00C,999.9, 110000,
061800,99999, 19970615,   58.6,24,   51.6,24, 1009.3,24, 1008.7,24,   7.6,24,  11.6,24,  16.9, 999.9,   63.3 ,  53.4*, 0.00E,999.9, 010000,
061800,99999, 19970616,   54.6,24,   44.7,24, 1013.8,24, 1013.2,24,   9.8,24,  15.2,24,  19.0,  30.9,   60.6 ,  51.6 , 0.00D,999.9, 010000,
061800,99999, 19970617,   57.6,24,   48.4,24, 1014.2,24, 1013.6,24,  11.4,24,   8.4,24,  11.1, 999.9,   67.1 ,  46.9 , 0.00D,999.9, 000000,
061800,99999, 19970618,   58.4,24,   45.9,24, 1013.1,24, 1012.5,24,  11.8,24,   8.8,24,  12.0,  22.0,   66.2 ,  47.5 , 0.00D,999.9, 000000,
061800,99999, 19970619,   56.8,23,   51.2,23, 1012.3,23, 1011.7,23,   9.9,23,   5.4,23,   8.0, 999.9,   64.4 ,  47.3 , 0.00E,999.9, 010000,
061800,99999, 19970620,   58.5,24,   52.2,24, 1006.7,24, 1006.1,24,   9.1,24,   8.1,24,  14.0, 999.9,   66.2 ,  51.1 , 0.00D,999.9, 110000,
061800,99999, 19970621,   57.1,24,   54.3,24, 1001.8,24, 1001.2,24,   6.8,24,  11.6,24,  19.0,  22.0,   60.8 ,  53.6*, 0.04F,999.9, 010000,
061800,99999, 19970622,   56.9,24,   53.3,24,  999.2,24,  998.6,24,   8.0,24,   8.1,24,  14.0, 999.9,   63.0 ,  50.0*, 0.00E,999.9, 010010,
061800,99999, 19970623,   57.4,24,   52.8,24,  998.6,24,  998.0,24,   8.9,24,   9.8,24,  15.0, 999.9,   70.7 ,  46.9 , 0.00E,999.9, 000000,
061800,99999, 19970624,   57.0,24,   51.7,24,  999.9,24,  999.3,24,   7.8,24,  13.0,24,  20.0,  28.9,   64.6 ,  50.5 , 0.06F,999.9, 010010,
061800,99999, 19970625,   53.2,24,   41.1,24, 1005.9,24, 1005.4,24,  12.5,24,  11.8,24,  18.1, 999.9,   57.6 ,  46.4*, 0.00D,999.9, 000000,
061800,99999, 19970626,   56.5,24,   46.6,24, 1005.9,24, 1005.3,24,  10.7,24,   9.5,24,  20.0,  30.9,   63.7 ,  44.4 , 0.00E,999.9, 010000,
061800,99999, 19970627,   57.6,24,   54.6,24, 1005.8,24, 1005.2,24,   6.3,24,  13.8,24,  19.0,  30.9,   64.0 ,  54.7 , 0.08E,999.9, 010000,
061800,99999, 19970628,   62.4,24,   58.9,24, 1009.6,24, 1009.0,24,   5.8,24,   7.8,24,  15.0,  23.9,   70.7 ,  56.1 , 0.02E,999.9, 100000,
061800,99999, 19970629,   63.4,23,   56.0,23, 1010.1,23, 1009.5,23,   4.8,23,   8.7,23,  20.0,  34.0,   75.0 ,  54.7 , 0.00D,999.9, 110010,
061800,99999, 19970630,   66.2,24,   61.0,24, 1000.5,23,  999.9,23,   5.3,24,   9.3,24,  16.9, 999.9,   74.3 ,  60.4 , 0.00E,999.9, 010010,
061800,99999, 19970701,   60.5,24,   56.5,24, 1006.9,24, 1006.3,24,   4.7,24,   5.0,24,   8.9, 999.9,   66.7 ,  53.6*, 0.04E,999.9, 010000,
061800,99999, 19970702,   61.4,23,   54.4,23, 1012.8,23, 1012.2,23,   6.6,23,   7.6,23,  12.0, 999.9,   68.5 ,  51.1 , 0.00D,999.9, 100000,
061800,99999, 19970703,   64.9,24,   57.7,24, 1014.9,24, 1014.3,24,   8.1,24,   7.7,24,  13.0, 999.9,   72.1 ,  58.3 , 0.00D,999.9, 010000,
061800,99999, 19970704,   62.4,24,   57.8,24, 1017.0,24, 1016.4,24,   7.3,24,   6.5,24,   8.9, 999.9,   70.3 ,  59.0*, 0.04E,999.9, 010000,
061800,99999, 19970705,   62.8,24,   52.8,24, 1018.4,24, 1017.8,24,  10.6,24,   9.0,24,  12.0, 999.9,   69.4 ,  56.7 , 0.00D,999.9, 000000,
061800,99999, 19970706,   61.2,24,   52.4,24, 1020.2,24, 1019.6,24,   9.7,24,   8.6,24,   9.9, 999.9,   67.3 ,  54.7 , 0.00D,999.9, 000000,
061800,99999, 19970707,   65.7,24,   57.5,24, 1019.5,24, 1018.9,24,   8.0,24,   8.5,24,  11.1, 999.9,   74.3 ,  55.2 , 0.00D,999.9, 000000,
061800,99999, 19970708,   64.0,23,   53.7,23, 1018.1,23, 1017.5,23,  10.8,23,  12.3,23,  16.9, 999.9,   70.2 ,  57.0 , 0.00D,999.9, 000000,
061800,99999, 19970709,   64.4,24,   54.0,24, 1018.4,24, 1017.8,24,  10.9,24,   8.3,24,  13.0, 999.9,   71.8 ,  58.8 , 0.00E,999.9, 010000,
061800,99999, 19970710,   65.6,24,   55.1,24, 1017.0,24, 1016.4,24,  12.2,24,   7.0,24,   8.9, 999.9,   75.7 ,  53.2 , 0.00D,999.9, 000000,
061800,99999, 19970711,   64.1,24,   55.5,24, 1016.4,24, 1015.8,24,  11.4,24,   6.6,24,  11.1, 999.9,   72.5 ,  55.4 , 0.00D,999.9, 000000,
061800,99999, 19970712,   65.0,24,   55.8,24, 1017.1,24, 1016.5,24,  12.0,24,   7.9,24,  14.0, 999.9,   71.6*,  58.3 , 0.00D,999.9, 000000,
061800,99999, 19970713,   64.4,24,   51.6,24, 1020.4,24, 1019.8,24,  11.6,24,   5.2,24,   9.9, 999.9,   72.5 ,  55.4*, 0.00D,999.9, 000000,
061800,99999, 19970714,   64.4,24,   54.0,24, 1021.5,24, 1020.9,24,  10.9,24,   5.4,24,   8.9, 999.9,   70.7 ,  53.6*, 0.00D,999.9, 000000,
061800,99999, 19970715,   63.5,24,   56.9,24, 1021.3,24, 1020.7,24,  11.5,24,   6.0,24,   8.0, 999.9,   70.9 ,  57.6 , 0.00D,999.9, 000000,
061800,99999, 19970716,   64.5,24,   53.9,24, 1018.7,24, 1018.1,24,  11.8,24,   5.1,24,   9.9, 999.9,   70.9 ,  53.8 , 0.00D,999.9, 000000,
061800,99999, 19970717,   65.1,24,   53.4,24, 1013.6,24, 1013.0,24,  12.4,24,   9.2,24,  12.0, 999.9,   71.8 ,  59.0*, 0.00D,999.9, 000000,
061800,99999, 19970718,   65.3,24,   54.1,24, 1014.1,24, 1013.5,24,  12.2,24,  13.3,24,  15.9, 999.9,   72.5 ,  59.0*, 0.00D,999.9, 000000,
061800,99999, 19970719,   62.5,24,   55.3,24, 1020.8,24, 1020.2,24,  10.3,24,   9.4,24,  14.0,  22.0,   70.9 ,  58.3 , 0.04D,999.9, 010010,
061800,99999, 19970720,   67.2,24,   55.0,24, 1020.1,24, 1019.5,24,  11.2,24,  10.3,24,  15.9,  26.0,   76.1 ,  59.9 , 0.16E,999.9, 010000,
061800,99999, 19970721,   69.1,24,   57.4,24, 1020.0,24, 1019.4,24,  10.4,24,   8.5,24,  11.1, 999.9,   80.8 ,  60.8 , 0.00F,999.9, 010000,
061800,99999, 19970722,   69.2,24,   58.1,24, 1021.3,24, 1020.7,24,  11.2,24,   7.0,24,  15.9, 999.9,   81.0 ,  60.8*, 0.00D,999.9, 000000,
061800,99999, 19970723,   64.7,24,   58.8,24, 1020.2,24, 1019.6,24,   7.1,24,   3.9,24,   7.0, 999.9,   71.6*,  58.6 , 0.00D,999.9, 110000,
061800,99999, 19970724,   66.0,24,   59.9,24, 1013.8,24, 1013.2,24,   9.8,24,   4.9,24,  11.1, 999.9,   72.1 ,  60.4 , 0.00F,999.9, 010000,
061800,99999, 19970725,   66.7,24,   57.9,24, 1007.7,24, 1007.1,24,   7.1,24,   4.3,24,  11.1, 999.9,   76.1 ,  61.5 , 0.04E,999.9, 000010,
061800,99999, 19970726,   66.4,24,   59.2,24, 1009.5,24, 1008.9,24,   6.3,24,   5.7,24,  11.1, 999.9,   76.1 ,  56.7 , 0.00D,999.9, 010010,
061800,99999, 19970727,   60.7,24,   57.3,24, 1008.3,24, 1007.7,24,   7.6,24,  12.1,24,  19.0,  28.9,   69.1 ,  56.3 , 0.04E,999.9, 010010,
061800,99999, 19970728,   62.7,24,   52.5,24, 1013.9,24, 1013.3,24,  11.5,24,  16.8,24,  23.9,  33.0,   71.1 ,  57.2*, 0.10F,999.9, 010000,
061800,99999, 19970729,   63.4,24,   51.4,24, 1017.8,24, 1017.2,24,  10.9,24,   9.1,24,  13.0,  22.9,   72.9 ,  53.6 , 0.00D,999.9, 000000,
061800,99999, 19970730,   63.0,24,   55.9,24, 1017.1,24, 1016.5,24,  10.9,24,   8.4,24,  13.0, 999.9,   68.9 ,  50.7 , 0.00D,999.9, 010000,
061800,99999, 19970731,   62.0,24,   55.8,24, 1008.4,24, 1007.8,24,   8.1,24,   7.9,24,  15.0, 999.9,   69.4 ,  53.6*, 0.04F,999.9, 010000,
061800,99999, 19970801,   62.3,24,   52.7,24, 1009.9,24, 1009.3,24,  10.5,24,   5.0,24,   8.0, 999.9,   70.2 ,  50.2 , 0.00E,999.9, 000000,
061800,99999, 19970802,   64.3,24,   56.0,24, 1015.9,24, 1015.3,24,  14.7,24,   6.7,24,  12.0, 999.9,   71.2 ,  53.4 , 0.00D,999.9, 000000,
061800,99999, 19970803,   67.8,24,   58.3,24, 1018.2,24, 1017.6,24,  10.2,24,   4.3,24,   8.0, 999.9,   73.9 ,  59.9 , 0.00D,999.9, 000000,
061800,99999, 19970804,   66.6,24,   59.0,24, 1018.7,24, 1018.1,24,   7.4,24,   5.8,24,  14.0, 999.9,   75.2 ,  60.8*, 0.20E,999.9, 010010,
061800,99999, 19970805,   67.2,24,   58.8,24, 1021.1,24, 1020.5,24,  11.6,24,  10.0,24,  15.9, 999.9,   75.9 ,  50.2 , 0.00E,999.9, 010000,
061800,99999, 19970806,   68.5,24,   58.6,24, 1021.9,24, 1021.3,24,  10.5,24,   6.7,24,   9.9, 999.9,   78.8 ,  60.1 , 0.00D,999.9, 000000,
061800,99999, 19970807,   70.1,24,   58.6,24, 1022.7,24, 1022.1,24,  13.3,24,   6.7,24,   8.9, 999.9,   78.8 ,  62.6*, 0.00D,999.9, 000000,
061800,99999, 19970808,   70.9,24,   61.3,24, 1023.5,24, 1022.9,24,  10.4,24,   6.0,24,   8.9, 999.9,   81.7 ,  62.6*, 0.00D,999.9, 000000,
061800,99999, 19970809,   69.7,24,   61.6,24, 1023.2,24, 1022.6,24,   8.1,24,   7.1,24,   9.9, 999.9,   77.0 ,  60.3 , 0.00D,999.9, 000000,
061800,99999, 19970810,   71.0,24,   60.9,24, 1024.2,24, 1023.6,24,   8.2,24,   6.2,24,  11.1, 999.9,   78.8*,  61.7 , 0.00D,999.9, 100000,
061800,99999, 19970811,   72.1,24,   58.0,24, 1026.8,24, 1026.2,24,   7.5,24,   6.4,24,  12.0, 999.9,   82.4 ,  62.2 , 0.00D,999.9, 100000,
061800,99999, 19970812,   71.4,24,   61.3,24, 1027.2,24, 1026.6,24,   9.2,24,   6.7,24,  12.0, 999.9,   78.8*,  63.9 , 0.00D,999.9, 000000,
061800,99999, 19970813,   72.3,24,   59.0,24, 1022.4,24, 1021.8,24,   6.6,24,   4.7,24,  11.1, 999.9,   83.1 ,  60.4 , 0.00D,999.9, 100000,
061800,99999, 19970814,   73.0,23,   56.7,23, 1016.3,23, 1015.7,23,   7.5,23,   5.1,23,   8.9, 999.9,   85.5 ,  60.1 , 0.00D,999.9, 000000,
061800,99999, 19970815,   71.5,24,   62.2,24, 1016.4,24, 1015.8,24,   6.7,24,   5.8,24,   8.0,  15.0,   82.4*,  61.7 , 0.00D,999.9, 000000,
061800,99999, 19970816,   71.8,24,   64.0,24, 1020.8,24, 1020.2,24,   6.2,24,   7.9,24,  12.0, 999.9,   79.0 ,  66.0 , 0.00D,999.9, 000000,
061800,99999, 19970817,   71.4,24,   59.2,24, 1022.0,24, 1021.4,24,   5.9,24,   4.5,24,   6.0, 999.9,   79.9 ,  60.1 , 0.00D,999.9, 100000,
061800,99999, 19970818,   71.1,24,   59.2,24, 1022.2,24, 1021.6,24,   7.5,24,   5.2,24,   8.0, 999.9,   80.6*,  62.8 , 0.00D,999.9, 000000,
061800,99999, 19970819,   72.1,24,   59.7,24, 1023.1,24, 1022.5,24,   9.3,24,   4.9,24,   8.0, 999.9,   82.2 ,  59.9 , 0.00D,999.9, 000000,
061800,99999, 19970820,   71.7,23,   61.0,23, 1023.9,23, 1023.3,23,   7.4,23,   6.3,23,  11.1, 999.9,   82.0 ,  63.5 , 0.00D,999.9, 000000,
061800,99999, 19970821,   72.4,24,   59.4,24, 1022.3,24, 1021.7,24,   9.6,24,   9.5,24,  14.0, 999.9,   79.9 ,  63.3 , 0.00D,999.9, 000000,
061800,99999, 19970822,   72.5,24,   64.7,24, 1017.3,24, 1016.7,24,   5.9,24,  10.2,24,  12.0, 999.9,   78.3 ,  64.4*, 0.00D,999.9, 010000,
061800,99999, 19970823,   67.8,24,   55.8,24, 1016.9,24, 1016.3,24,  10.1,24,   7.8,24,  11.1, 999.9,   76.8 ,  56.8 , 0.00E,999.9, 000000,
061800,99999, 19970824,   73.1,24,   66.6,24, 1014.3,24, 1013.7,24,   5.5,24,  10.1,24,  14.0, 999.9,   78.3 ,  66.7 , 0.00D,999.9, 000000,
061800,99999, 19970825,   75.3,24,   65.5,24, 1011.4,24, 1010.8,24,   4.4,24,   9.1,24,  15.0, 999.9,   81.0 ,  68.0*, 0.00D,999.9, 000000,
061800,99999, 19970826,   72.8,24,   64.1,24, 1009.6,24, 1009.0,24,   5.8,24,  10.7,24,  16.9, 999.9,   76.5 ,  68.0*, 0.00E,999.9, 010010,
061800,99999, 19970827,   71.6,24,   65.9,24, 1008.1,24, 1007.5,24,   5.5,24,   8.4,24,  12.0, 999.9,   75.2*,  66.9 , 0.00D,999.9, 000000,
061800,99999, 19970828,   72.1,24,   61.7,24, 1005.6,24, 1005.0,24,   7.9,24,  12.6,24,  19.0,  27.0,   76.5 ,  69.4 , 0.00D,999.9, 000000,
061800,99999, 19970829,   61.9,24,   58.6,24, 1006.3,24, 1005.7,24,   7.7,24,   9.8,24,  15.9, 999.9,   72.3 ,  55.8 , 0.00C,999.9, 010000,
061800,99999, 19970830,   61.6,23,   57.1,23, 1012.4,23, 1011.8,23,   7.0,23,   6.0,23,   9.9, 999.9,   70.5 ,  53.6*, 0.04E,999.9, 010000,
061800,99999, 19970831,   65.3,24,   56.5,24, 1017.5,24, 1016.9,24,   8.6,24,   4.2,24,   8.9, 999.9,   75.6 ,  52.9 , 0.00D,999.9, 100000,
061800,99999, 19970901,   68.5,24,   58.0,24, 1019.9,24, 1019.3,24,   7.3,24,   8.2,24,  13.0, 999.9,   75.9 ,  52.9 , 0.00D,999.9, 100000,
061800,99999, 19970902,   69.5,24,   63.7,24, 1018.9,24, 1018.3,24,   5.6,24,   9.5,24,  13.0, 999.9,   75.4 ,  64.4*, 0.00H,999.9, 010000,
061800,99999, 19970903,   64.3,24,   54.5,24, 1020.2,24, 1019.6,24,   9.7,24,   8.0,24,  11.1, 999.9,   71.8 ,  53.6*, 0.00E,999.9, 010010,
061800,99999, 19970904,   62.5,24,   54.4,24, 1018.9,24, 1018.3,24,   8.8,24,   4.2,24,   9.9, 999.9,   73.8 ,  51.4 , 0.04E,999.9, 010000,
061800,99999, 19970905,   65.4,24,   55.0,24, 1017.3,24, 1016.7,24,   6.4,24,   6.7,24,  14.0, 999.9,   74.1 ,  59.0*, 0.00F,999.9, 010000,
061800,99999, 19970906,   61.1,24,   49.9,24, 1014.9,24, 1014.3,24,  10.4,24,  10.1,24,  15.9, 999.9,   69.6 ,  53.1 , 0.00D,999.9, 000000,
061800,99999, 19970907,   61.1,24,   51.6,24, 1014.2,24, 1013.6,24,  14.2,24,  12.3,24,  15.9, 999.9,   68.9 ,  56.5 , 0.00D,999.9, 000000,
061800,99999, 19970908,   60.7,24,   52.2,24, 1009.7,24, 1009.1,24,   8.8,24,  18.9,24,  23.9,  37.9,   69.1 ,  57.2 , 0.04E,999.9, 010000,
061800,99999, 19970909,   54.5,23,   43.8,23, 1004.3,23, 1003.7,23,   7.9,23,  18.4,23,  23.9,  37.9,   57.2*,  50.0*, 0.00C,999.9, 010000,
061800,99999, 19970910,   55.4,24,   44.5,24, 1011.7,23, 1011.1,23,   7.4,24,  14.2,24,  22.0,  33.0,   60.8*,  51.8*, 0.00D,999.9, 010000,
061800,99999, 19970911,   58.8,24,   52.0,24, 1013.6,24, 1013.0,24,   7.5,24,   9.9,24,  12.0, 999.9,   64.4*,  51.8*, 0.00D,999.9, 000000,
061800,99999, 19970912,   60.3,24,   54.8,24, 1001.5,24, 1000.9,24,   7.2,24,  15.0,24,  19.0,  27.0,   64.4*,  57.2*, 0.00E,999.9, 010000,
061800,99999, 19970913,   54.8,24,   45.6,24, 1002.1,24, 1001.5,24,   8.2,24,  17.5,24,  22.0,  33.0,   60.8 ,  49.5 , 0.00D,999.9, 011000,
061800,99999, 19970914,   52.3,23,   42.5,23, 1013.0,23, 1012.4,23,   8.8,23,  16.5,23,  22.0,  33.0,   59.0*,  48.2*, 0.00D,999.9, 010000,
061800,99999, 19970915,   57.0,24,   50.1,24, 1019.9,24, 1019.3,24,   8.0,24,  14.2,24,  20.0,  27.0,   63.0 ,  48.0 , 0.00D,999.9, 010000,
061800,99999, 19970916,   60.2,24,   53.3,24, 1017.1,24, 1016.5,24,   7.4,24,  14.4,24,  18.1, 999.9,   66.4 ,  56.8*, 0.00D,999.9, 010000,
061800,99999, 19970917,   58.0,24,   47.7,24, 1015.2,24, 1014.6,24,   7.0,24,  14.4,24,  19.0,  30.9,   64.4*,  48.2*, 0.00E,999.9, 010000,
061800,99999, 19970918,   52.6,24,   42.9,24, 1021.7,24, 1021.1,24,   9.6,24,  10.1,24,  15.0, 999.9,   60.6 ,  42.8*, 0.00D,999.9, 000000,
061800,99999, 19970919,   48.9,24,   38.8,24, 1023.8,24, 1023.2,24,  13.3,24,   9.4,24,  15.0, 999.9,   58.1 ,  40.5 , 0.00D,999.9, 000000,
061800,99999, 19970920,   48.7,24,   40.5,24, 1026.1,24, 1025.5,24,  13.5,24,   7.7,24,  14.0, 999.9,   60.3 ,  36.5 , 0.00D,999.9, 000000,
061800,99999, 19970921,   52.1,24,   45.5,24, 1024.0,24, 1023.4,24,  11.9,24,  11.0,24,  15.0, 999.9,   55.9 ,  42.6 , 0.00D,999.9, 000000,
061800,99999, 19970922,   53.1,24,   46.3,24, 1022.3,24, 1021.7,24,   9.4,24,  10.7,24,  15.9,  26.0,   74.1 ,  36.5 , 0.00D,999.9, 000000,
061800,99999, 19970923,   54.1,24,   46.2,24, 1019.7,24, 1019.1,24,   9.8,24,  11.0,24,  16.9, 999.9,   59.7 ,  46.4*, 0.00D,999.9, 000000,
061800,99999, 19970924,   54.6,24,   43.2,24, 1026.7,24, 1026.1,24,  11.4,24,   7.8,24,  13.0, 999.9,   67.1 ,  42.8*, 0.00D,999.9, 100000,
061800,99999, 19970925,   53.8,24,   49.0,24, 1029.0,24, 1028.4,24,   6.3,24,   6.0,24,   9.9, 999.9,   62.6*,  45.1 , 0.00D,999.9, 100000,
061800,99999, 19970926,   54.7,24,   49.6,24, 1024.3,24, 1023.7,24,   8.3,24,   7.8,24,  13.0, 999.9,   61.9 ,  50.0*, 0.00D,999.9, 000000,
061800,99999, 19970927,   52.5,24,   42.9,24, 1019.7,24, 1019.1,24,  11.2,24,   7.8,24,  11.1, 999.9,   61.2 ,  44.6*, 0.00D,999.9, 000000,
061800,99999, 19970928,   51.8,24,   45.7,24, 1018.6,24, 1018.0,24,  11.4,24,   4.6,24,   7.0, 999.9,   64.2 ,  39.6 , 0.00E,999.9, 100000,
061800,99999, 19970929,   53.9,24,   47.5,24, 1017.8,24, 1017.2,24,   4.9,24,   6.5,24,  12.0, 999.9,   65.3 ,  40.6 , 0.00H,999.9, 110000,
061800,99999, 19970930,   54.9,24,   47.0,24, 1017.6,24, 1017.0,24,   7.5,24,  11.9,24,  16.9,  27.0,   60.8*,  46.4*, 0.00D,999.9, 010000,
061800,99999, 19971001,   50.6,24,   44.8,24, 1008.2,24, 1007.6,24,   8.6,24,  12.1,24,  23.9,  36.9,   55.9 ,  44.1 , 0.00H,999.9, 010000,
061800,99999, 19971002,   50.1,24,   41.3,24,  996.7,24,  996.1,24,   9.9,24,  19.9,24,  28.9,  42.9,   54.1 ,  45.7 , 0.08E,999.9, 010000,
061800,99999, 19971003,   50.0,24,   44.0,24, 1011.1,24, 1010.5,24,   9.5,24,  10.3,24,  15.9, 999.9,   56.7 ,  41.2 , 0.00E,999.9, 110000,
061800,99999, 19971004,   55.8,24,   50.1,24, 1005.5,24, 1004.9,24,   7.3,24,  18.9,24,  27.0,  41.0,   59.0*,  50.9 , 0.02E,999.9, 010000,
061800,99999, 19971005,   54.7,24,   44.0,24, 1007.5,24, 1006.9,24,  10.5,24,  11.8,24,  26.0,  39.0,   59.0*,  51.1 , 0.00F,999.9, 010000,
061800,99999, 19971006,   54.9,24,   52.0,24, 1009.3,24, 1008.7,24,   2.3,24,   7.0,24,   9.9, 999.9,   60.8*,  49.3 , 0.00F,999.9, 110000,
061800,99999, 19971007,   55.8,24,   53.4,24, 1001.1,24, 1000.5,24,   2.4,24,  10.3,24,  16.9, 999.9,   59.0*,  50.2 , 0.08E,999.9, 010000,
061800,99999, 19971008,   55.6,24,   51.7,24, 1003.4,24, 1002.8,24,   7.8,24,  12.5,24,  15.9, 999.9,   60.8*,  51.8 , 0.02E,999.9, 010000,
061800,99999, 19971009,   57.2,23,   54.5,23,  991.9,23,  991.3,23,   5.9,23,  13.9,23,  28.0,  41.0,   62.6 ,  54.5 , 0.06F,999.9, 010000,
061800,99999, 19971010,   53.2,24,   49.7,24,  987.6,24,  987.0,24,   7.7,24,  16.1,24,  22.9,  34.0,   59.0*,  50.0*, 0.08E,999.9, 010000,
061800,99999, 19971011,   49.7,24,   46.8,24,  985.9,24,  985.3,24,   8.6,24,  12.2,24,  18.1,  27.0,   53.4 ,  46.4*, 0.12F,999.9, 010000,
061800,99999, 19971012,   47.2,24,   43.3,24,  994.2,24,  993.6,24,   9.9,24,   7.1,24,  13.0, 999.9,   53.4 ,  39.2*, 0.00E,999.9, 010000,
061800,99999, 19971013,   44.9,24,   40.2,24, 1002.1,24, 1001.5,24,  10.3,24,   8.7,24,  19.0, 999.9,   50.4 ,  39.2 , 0.00E,999.9, 010000,
061800,99999, 19971014,   44.7,24,   36.5,24, 1012.4,24, 1011.8,24,  13.1,24,   9.0,24,  16.9, 999.9,   52.2 ,  42.1 , 0.00D,999.9, 010000,
061800,99999, 19971015,   42.0,24,   31.6,24, 1012.1,24, 1011.5,24,  14.0,24,  10.1,24,  14.0,  20.0,   45.9 ,  37.4 , 0.00E,999.9, 000000,
061800,99999, 19971016,   41.5,24,   34.4,24, 1016.3,24, 1015.7,24,  15.0,24,   7.6,24,  15.0, 999.9,   46.4 ,  37.4*, 0.00D,999.9, 000000,
061800,99999, 19971017,   45.1,24,   40.4,24, 1019.3,24, 1018.7,24,  10.1,24,  10.7,24,  16.9, 999.9,   48.2*,  38.3 , 0.04E,999.9, 010000,
061800,99999, 19971018,   52.8,24,   50.4,24, 1017.6,24, 1017.0,24,   3.2,24,  11.4,24,  16.9, 999.9,   56.5 ,  46.6 , 0.04E,999.9, 010000,
061800,99999, 19971019,   53.7,24,   51.2,24, 1014.2,24, 1013.6,24,   3.6,24,  11.0,24,  15.0,  25.1,   56.3 ,  48.2*, 0.00E,999.9, 010000,
